$$HAR,0:0:59,0,0,0,0,0,9999,98153,2449,49573,0,0
$$HAR,0:1:2,0,0,0,0,0,9999,98151,2448,49545,0,0
$$HAR,0:1:5,0,0,0,0,0,9999,98151,2448,49439,0,0
$$HAR,0:1:8,0,0,0,0,0,9999,98153,2447,49410,0,0
$$HAR,0:1:11,0,0,0,0,0,9999,98151,2446,49577,0,0
$$HAR,0:1:14,0,0,0,0,0,9999,98151,2446,49819,0,0
$$HAR,0:1:17,0,0,0,0,0,9999,98153,2445,50027,0,0
$$HAR,0:1:20,0,0,0,0,0,9999,98155,2444,50173,0,0
$$HAR,0:1:23,0,0,0,0,0,9999,98153,2444,50261,0,0
$$HAR,0:1:26,0,0,0,0,0,9999,98153,2444,50400,0,0
$$HAR,0:1:29,0,0,0,0,0,9999,98153,2443,50531,0,1
$$HAR,0:1:32,0,0,0,0,0,9999,98153,2443,50676,0,0
$$HAR,0:1:35,0,0,0,0,0,9999,98155,2443,50745,0,0
$$HAR,0:1:38,0,0,0,0,0,9999,98155,2443,50694,0,0
$$HAR,0:1:41,0,0,0,0,0,9999,98155,2442,50565,0,0
$$HAR,0:1:44,0,0,0,0,0,9999,98153,2442,50665,0,0
$$HAR,0:1:47,0,0,0,0,0,9999,98153,2442,50704,0,0
$$HAR,0:1:50,0,0,0,0,0,9999,98153,2442,50541,0,0
$$HAR,0:1:53,0,0,0,0,0,9999,98153,2442,50377,0,0
$$HAR,0:1:56,0,0,0,0,0,9999,98153,2442,50332,0,0
$$HAR,0:1:59,0,0,0,0,0,9999,98153,2442,50596,0,0
$$HAR,0:2:2,0,0,0,0,0,9999,98153,2442,50868,0,0
$$HAR,0:2:5,0,0,0,0,0,9999,98153,2442,50942,0,0
$$HAR,0:2:8,0,0,0,0,0,9999,98155,2443,50964,0,0
$$HAR,0:2:11,0,0,0,0,0,9999,98155,2443,52033,0,0
$$HAR,0:2:14,0,0,0,0,0,9999,98155,2444,53825,0,0
$$HAR,0:2:17,0,0,0,0,0,9999,98155,2445,53978,0,0
$$HAR,0:2:20,0,0,0,0,0,9999,98155,2445,53147,0,0
$$HAR,0:2:23,0,0,0,0,0,9999,98153,2446,52542,0,0
$$HAR,0:2:26,0,0,0,0,0,9999,98155,2447,52235,0,0
$$HAR,0:2:29,0,0,0,0,0,9999,98155,2448,52056,0,0
$$HAR,0:2:32,0,0,0,0,0,9999,98155,2448,51910,0,0
$$HAR,0:2:35,0,0,0,0,0,9999,98155,2449,51572,0,0
$$HAR,0:2:38,0,0,0,0,0,9999,98155,2450,51244,0,0
$$HAR,0:2:41,0,0,0,0,0,9999,98153,2450,50885,0,0
$$HAR,0:2:44,0,0,0,0,0,9999,98153,2450,50482,0,0
$$HAR,0:2:47,0,0,0,0,0,9999,98159,2450,50262,0,0
$$HAR,0:2:50,0,0,0,0,0,9999,98157,2451,50174,0,0
$$HAR,0:2:53,0,0,0,0,0,9999,98157,2451,50113,0,0
$$HAR,0:2:56,0,0,0,0,0,9999,98157,2451,49999,0,0
$$HAR,0:2:59,0,0,0,0,0,9999,98157,2451,49824,0,0
$$HAR,0:3:2,0,0,0,0,0,9999,98157,2450,49681,0,0
$$HAR,0:3:5,0,0,0,0,0,9999,98153,2450,49567,0,0
$$HAR,0:3:8,0,0,0,0,0,9999,98153,2450,49480,0,0
$$HAR,0:3:11,0,0,0,0,0,9999,98153,2450,49449,0,0
$$HAR,0:3:14,0,0,0,0,0,9999,98153,2450,49480,0,0
$$HAR,0:3:17,0,0,0,0,0,9999,98153,2450,49531,0,0
$$HAR,0:3:20,0,0,0,0,0,9999,98155,2449,49525,0,0
$$HAR,0:3:23,0,0,0,0,0,9999,98155,2449,49474,0,0
$$HAR,0:3:26,0,0,0,0,0,9999,98155,2449,49417,0,0
$$HAR,0:3:29,0,0,0,0,0,9999,98155,2449,49386,0,0
$$HAR,0:3:32,0,0,0,0,0,9999,98155,2449,49381,0,0
$$HAR,0:3:35,0,0,0,0,0,9999,98155,2449,49368,0,0
$$HAR,0:3:38,0,0,0,0,0,9999,98155,2449,49368,0,0
$$HAR,0:3:41,0,0,0,0,0,9999,98157,2448,49364,0,0
$$HAR,0:3:44,0,0,0,0,0,9999,98153,2448,49346,0,0
$$HAR,0:3:47,0,0,0,0,0,9999,98153,2448,49321,0,0
$$HAR,0:3:50,0,0,0,0,0,9999,98153,2448,49301,0,0
$$HAR,0:3:53,0,0,0,0,0,9999,98155,2447,49299,0,0
$$HAR,0:3:56,0,0,0,0,0,9999,98155,2447,49305,0,0
$$HAR,0:3:59,0,0,0,0,0,9999,98155,2447,49335,0,0
$$HAR,0:4:2,0,0,0,0,0,9999,98155,2446,49364,0,0
$$HAR,0:4:5,0,0,0,0,0,9999,98155,2446,49725,0,0
$$HAR,0:4:8,0,0,0,0,0,9999,98155,2447,50174,0,0
$$HAR,0:4:11,0,0,0,0,0,9999,98155,2447,50664,0,0
$$HAR,0:4:14,0,0,0,0,0,9999,98155,2447,51022,0,0
$$HAR,0:4:17,0,0,0,0,0,9999,98153,2447,50864,0,0
